DSC00009.jpg,6145,315,6473,370,crack,0.542656
DSC00009.jpg,5253,855,5491,923,crack,0.979429
DSC00009.jpg,5117,213,5390,290,line,0.992159
DSC00009.jpg,5229,195,5482,260,line,0.385852
DSC00012.jpg,6316,1738,6492,1769,line,0.536584
DSC00012.jpg,6128,1752,6315,1780,line,0.426063
DSC00012.jpg,5892,3814,6104,3897,crack,0.996408
DSC00012.jpg,5608,3889,5862,3950,crack,0.987423
DSC00012.jpg,6384,3699,6675,3767,crack,0.714053
DSC00012.jpg,6674,4376,6915,4431,line,0.823319
DSC00012.jpg,6448,4439,6630,4481,line,0.546862
DSC00012.jpg,5561,3539,5696,3589,crack,0.806393
DSC00012.jpg,5891,3448,6026,3516,crack,0.622028
DSC00012.jpg,5748,3205,6000,3273,line,0.973848
DSC00012.jpg,5512,3255,5750,3313,line,0.646971
DSC00013.jpg,5319,4178,5518,4240,line,0.706123
DSC00013.jpg,6094,2679,6288,2718,line,0.579732
DSC00013.jpg,5701,4697,5925,4785,crack,0.999096
DSC00013.jpg,6229,4557,6460,4622,crack,0.99827
DSC00013.jpg,5527,4750,5775,4823,crack,0.959807
DSC00013.jpg,5721,4347,5862,4419,crack,0.574949
DSC00013.jpg,5568,4118,5839,4193,line,0.949238
DSC00013.jpg,5818,1115,6014,1152,line,0.381465
DSC00013.jpg,3678,1982,3966,2152,crack,0.356607
